Throughput capacity [A.h],Loss of capacity to negative SEI [A.h],Loss of capacity to negative SEI on cracks [A.h],Loss of capacity to negative lithium plating [A.h],Total capacity lost to side reactions [A.h],All LLI (converted from mol) [A.h]
12.8566044749479,0.000739969201754778,0.00522371938667815,0.000478842731759878,0.0064425313201928,0.00648237291607674
12.9399378082812,0.000740582912151429,0.00522604817151432,0.000469471945715994,0.00643610302938174,0.00647659030499378
13.0232711416145,0.000741196542455987,0.00522837591254042,0.000461203956811953,0.00643077641180836,0.00647189591218952
13.1066044749478,0.000741810092818673,0.00523070261128438,0.000452138938511187,0.00642465164261424,0.00646639023813803
13.1899378082811,0.00074242356079199,0.00523302826677891,0.000443184424625896,0.0064186362521968,0.00646098280662555
13.2732711416145,0.000743036944260866,0.00523535287838472,0.000433190760970837,0.00641158058361642,0.00645452348571939
13.3566044749478,0.000743650239603472,0.00523767644401455,0.000422794470585156,0.00640412115420318,0.00644765028147012
13.4399378082811,0.000744263442741775,0.00523999896115696,0.000410241904403699,0.00639450430830243,0.00643861042710852
13.5232711416146,0.000744876548141325,0.0052423204259154,0.000396787259443456,0.00638398423350018,0.0064286596657666
13.6066044749478,0.000745489555370048,0.00524464083931145,0.000382083425785359,0.00637221382046686,0.00641744824279423
13.6899378082812,0.000746102460231446,0.00524696019874778,0.000366286530709339,0.00635934918968856,0.00640513259591042
13.7732711416148,0.000746715261638606,0.00524927850278471,0.000350558272419208,0.00634655203684253,0.00639287258234668
13.8566044749481,0.00074732796479228,0.00525159576153474,0.000335743222374714,0.00633466694870174,0.00638150867223342
13.9399378082815,0.000747940576925787,0.00525391197938545,0.000323053113096803,0.00632490566940804,0.00637224780881535
14.0232711416148,0.000748553109167269,0.00525622717287867,0.000312505862226993,0.00631728614427293,0.00636510092786887
14.1066044749481,0.00074916556199395,0.00525854134156467,0.000304732675745476,0.00631243957930409,0.00636069697991482
14.1899378082816,0.000749777927986967,0.00526085447963341,0.000299480437575606,0.00631011284519598,0.00635878608624216
14.2732711416151,0.000750390193289731,0.00526316657508687,0.000296263923486093,0.0063098206918627,0.00635889157986515
14.3566044749485,0.000751002345307973,0.00526547761720715,0.000294413436201694,0.00631089339871682,0.0063603499312266
14.439937808282,0.000751614360570969,0.00526778758482473,0.00029313675996312,0.00631253870535882,0.00636237393785128
14.5232711416154,0.000752226222576913,0.00527009646217973,0.000291933380382912,0.00631425606513955,0.00636446139350908
14.6066044749488,0.000752837978372363,0.00527240429651776,0.000291007451352579,0.00631624972624271,0.00636679881637858
14.6899378082822,0.00075344966885236,0.00527471113262467,0.000290710885095918,0.00631887168657294,0.00636972861282624
14.7732711416157,0.000754061291388915,0.00527701696654624,0.000290671662355146,0.0063217499202903,0.00637288059496248
14.8566044749491,0.00075467284588823,0.00527932179782681,0.000290668123953367,0.00632466276766841,0.00637603424011753
14.9399378082824,0.000755284312134599,0.00528162561079232,0.000290667718337526,0.00632757764126444,0.00637916056557292
15.0232711416158,0.000755895679324092,0.00528392839597167,0.000290667684812069,0.00633049176010783,0.0063822580286088
15.1066044749492,0.000756506940691687,0.00528623014668189,0.000290667677738277,0.00633340476511186,0.00638532615720447
15.1492094180086,0.000756819414987871,0.00528740654105413,0.000290665181801283,0.00633489113784328,0.00638688037448109
15.1492094180086,0.000756819414987871,0.00528740654105413,0.000290665181801283,0.00633489113784328,0.0063868803744796
15.2742094180086,0.000759884556825601,0.00529890749697277,0.000290683528674156,0.00634947558247252,0.00640167643400892
15.3992094180087,0.000762948151192451,0.00531038371647048,0.000290895510018037,0.00636422737768097,0.00641660547024003
15.5242094180086,0.000766010027567851,0.00532183519240015,0.000293374280502384,0.00638121950047038,0.00643377618927087
15.6492094180087,0.000769070188838914,0.00533326208412888,0.000310091692580566,0.00641242396554836,0.00646516240458389
15.7742094180087,0.000772128637884841,0.00534466454932862,0.000365346872238977,0.00648214005945243,0.00653506358849183
15.8992094180087,0.000775185373725804,0.00535604268951396,0.000451541208241532,0.0065827692714813,0.00663588138811924
16.0242094180087,0.000778240406935977,0.00536739676814604,0.000491967573476056,0.00663760474855807,0.00669090906098424
16.1492094180088,0.000781293736500935,0.00537872688311029,0.000521202393866177,0.00668122301347741,0.00673472328440515
16.2742094180088,0.000784345365276396,0.00539003318564546,0.000616525211538243,0.0067909037624601,0.0068446038791271
16.3992094180088,0.000787395296101122,0.00540131582525043,0.000831092444700767,0.00701980356605232,0.00707370755667664
16.5242094180089,0.000790443531806027,0.00541257494986812,0.00115757275112652,0.00736059123280067,0.00741470329709815
16.649209418009,0.000793490075214382,0.00542381070591737,0.00153238278841445,0.00774968356954621,0.00780400810827687
16.7742094180091,0.000796534929141429,0.00543502323829394,0.00196749775221894,0.0081990559196543,0.00825359752140487
16.8992094180091,0.000799578094180538,0.00544621266025477,0.00246437002278101,0.00871016077721631,0.00876492425539049
17.0242094180092,0.000802619575835204,0.0054573791506785,0.00297215285872651,0.00923215158524022,0.00928714196547752
17.1492094180091,0.000805659377317009,0.00546852285573039,0.00342366354429062,0.00969784577733802,0.00975306833821312
17.2742094180091,0.000808697499479485,0.00547964388836588,0.00379156871154975,0.0100799100993951,0.0101353703951297
17.3992094180092,0.000811733947963341,0.00549074242472475,0.0040643891961895,0.0103668655688776,0.010422569391193
17.5242094180092,0.000814768723697169,0.00550181857628837,0.00425110547881487,0.0105676927788004,0.0106236462221461
17.6492094180092,0.000817801829441238,0.00551287247793677,0.00439704162973014,0.0107277159371081,0.0107839253931755
17.7742094180092,0.000820833267949472,0.00552390426322349,0.0045081021929694,0.0108528397241424,0.0109093119216242
17.8992094180092,0.000823863041968024,0.00553491406436147,0.00463187720772096,0.0109906543140505,0.0110473963299893
18.0242094180092,0.000826891153440197,0.00554590200183998,0.00483824310197965,0.0112110362572598,0.0112680555470035
18.1492094180092,0.000829917606688847,0.00555686822614098,0.00520979006644894,0.0115965758992788,0.0116538802894158
18.2742094180092,0.000832942403641891,0.00556781285516379,0.00582033753874858,0.0122210927975543,0.0122786905594116
18.3992094180093,0.000835965547015594,0.00557873601598354,0.006777603821196,0.0131923053841951,0.0132502052585299
18.5242094180094,0.000838987039518901,0.00558963783443768,0.00845008812376011,0.0148787129977167,0.0149369241573548
18.6492094180095,0.000842006883853459,0.00560051843514395,0.0106083567157222,0.0170508820347196,0.0171094143358648
18.7742094180095,0.000845025082713376,0.00561137794150402,0.012730998577265,0.0191874016014824,0.0192462657373417
18.8992094180094,0.000848041638785484,0.00562221647573015,0.0147122930138791,0.0211825511283947,0.0212417585589009
19.0242094180093,0.000851056554749566,0.00563303415887035,0.0165064023230722,0.0229904930366921,0.0230500560487779
19.1492094180094,0.000854069830476215,0.00564383107540586,0.0181496248521504,0.0246475257580325,0.0247074576039882
19.2742094180094,0.000857081471109016,0.00565460737563648,0.0196527269029288,0.0261644157496743,0.0262247306672749
19.3992094180095,0.000860091482756642,0.00566536322035461,0.0210842719107052,0.0276097266138164,0.0276704400359696
19.5242094180094,0.000863099864941795,0.00567609868668592,0.0225308188649049,0.0290700174165326,0.0291311468389236
19.6492094180093,0.000866106620307823,0.0056868138900176,0.0240763184805022,0.0306292389908276,0.030690802218598
19.7742094180093,0.000869111751491235,0.00569750894466459,0.025864844297946,0.0324314649941019,0.0324934824120075
19.8896959991898,0.000871886728911648,0.00570737221830012,0.0278546509745737,0.0344339099217855,0.0344963655531041
19.8896959991898,0.000871886728911648,0.00570737221830011,0.0278546509745737,0.0344339099217854,0.0344963655531041
19.9860910624793,0.000874888737987971,0.00571802876838225,0.0282498171959013,0.0348427347022715,0.0349054922593181
20.0409537565382,0.000877889135294702,0.00572866555624958,0.0260472226144879,0.0326537773060321,0.0327166366922517
20.0720641312277,0.000880887918696309,0.00573928263380303,0.0228558148405567,0.0294759853930561,0.02953887894655
20.0901076342442,0.000883885090791365,0.00574988011008518,0.0196623994139547,0.0262961646148312,0.0263590704396024
20.1004257291988,0.000886880654176032,0.00576045809332673,0.0169236320248658,0.0235709707723686,0.0236338812021883
20.1066517980033,0.000889874611418013,0.00577101669067873,0.0147373463657677,0.0213982376678645,0.0214611501748594
20.1085166192971,0.00089109593108254,0.00577531992071198,0.0139914931706983,0.0206579090224928,0.020720822094634
20.1085166192971,0.00089109593108254,0.00577531992071198,0.0139914931706978,0.0206579090224923,0.0207208220946325
20.1918499526305,0.000891693916142791,0.00577742725343775,0.0107499347351166,0.0174190559046972,0.0174824236250947
20.2751832859638,0.000892291480538082,0.00577953344672062,0.00843800839221736,0.0151098333194761,0.0151739801418781
20.3585166192971,0.000892888898527304,0.00578163879355129,0.00670388363953946,0.0133784113316181,0.0134434002043787
20.4418499526305,0.000893486219089485,0.00578374334150078,0.00540341631675712,0.0120806458773474,0.012146492648576
20.5251832859639,0.000894083451850279,0.00578584710140872,0.00442179382256945,0.0111017243758285,0.0111684354165867
20.6085166192973,0.000894680600646621,0.00578795007811806,0.00367635419776745,0.0103589848765321,0.0104265622729923
20.6918499526307,0.000895277666510099,0.00579005226934049,0.00311047039384605,0.00979580032969664,0.00986424438360956
20.775183285964,0.000895874650766816,0.00579215368124696,0.00268035501667622,0.00936838334868999,0.00943769279449603
20.8585166192974,0.000896471551195064,0.00579425431526711,0.00234747052673561,0.00903819639319779,0.00910837143982535
20.9418499526307,0.000897068368359015,0.00579635415187438,0.00208859263344812,0.00878201515368152,0.00885305363148397
21.0251832859639,0.000897665106905462,0.00579845323512333,0.00188705390479593,0.00858317224682472,0.00865506952135088
21.1085166192971,0.000898261764629323,0.00580055153756528,0.00173338402340116,0.00843219732559576,0.00850494868776187
21.1918499526305,0.000898858342792541,0.00580264907370991,0.00161125253844214,0.0083127599549446,0.00838635973043207
21.2751832859637,0.000899454840520912,0.00580474583004191,0.00151405729270727,0.00821825796327009,0.00829270003402648
21.3585166192968,0.00090005126173043,0.00580684182568879,0.00143520953564709,0.0081421026230663,0.00821737826247187
21.44184995263,0.000900647607751741,0.00580893705574651,0.00136780006957055,0.0080773847330688,0.00815348385843241
21.5251832859633,0.000901243877587518,0.00581103152000866,0.00130695973916153,0.00801923513675771,0.00809614813673244
21.6085166192968,0.000901840080697171,0.0058131252291011,0.0012466433160396,0.00796160862583787,0.00803932059116216
21.6918499526302,0.000902436217988222,0.00581521818475349,0.00117981021246611,0.00789746461520781,0.00797596128395756
21.7751832859636,0.00090303228625169,0.005817310384423,0.00110621613569608,0.00782655880637077,0.00790582839434027
21.858516619297,0.000903628275911635,0.00581940181897626,0.00102212307276376,0.00774515316765165,0.00782518721679449
21.9418499526303,0.000904224178920184,0.00582149248089275,0.000933632660197642,0.00765934932001057,0.00774014169502728
22.0251832859634,0.000904819985066824,0.0058235823604359,0.000849634009435421,0.00757803635493814,0.00765958499420872
22.1085166192968,0.000905415697527852,0.00582567146179872,0.000781698049867662,0.00751278520919424,0.0075950862136877
22.1918499526302,0.000906011321547825,0.00582775979129971,0.000729092088324635,0.00746286320117217,0.00754590939886305
22.2751832859637,0.000906606859461191,0.00582984735222033,0.000688924928955607,0.00742537914063713,0.00750916151244867
22.3585166192971,0.000907202313091952,0.00583193414729976,0.00065847932903823,0.00739761578942994,0.0074821238914709
22.4418499526305,0.000907797683422748,0.0058340201784022,0.000635250606152628,0.00737706846797757,0.00746229089396537
22.5251832859638,0.000908392970599275,0.00583610544650633,0.000618055377246921,0.00736255379435252,0.00744847844507402
22.608516619297,0.000908988177166469,0.00583818994912889,0.000604374834589376,0.00735155296088473,0.00743816672843449
22.6918499526301,0.000909583304086786,0.00584027370002049,0.000593351802623037,0.00734320880673031,0.00743049777103331
22.7751832859634,0.000910178356686246,0.00584235669956749,0.000584291268001302,0.00733682632425503,0.00742477569760965
22.8585166192966,0.000910773335121154,0.00584443894873089,0.000574881896007444,0.00733009417985948,0.00741868928421879
22.9418499526298,0.000911368239287949,0.00584652044819414,0.000566574761266134,0.00732446344874822,0.00741369086156696
23.0251832859629,0.000911963069342115,0.00584860119890932,0.000557466034909207,0.00731803030316064,0.00740787690218697
23.1085166192961,0.000912557822480549,0.00585068119635035,0.000548468365812011,0.00731170738464291,0.00740216212167326
23.1918499526294,0.00091315249712496,0.00585276044446333,0.000538447951417427,0.00730436089300572,0.007395412060463
23.2751832859628,0.000913747088889807,0.00585483893471737,0.000528015114431183,0.00729660113803836,0.00738823876322847
23.3585166192961,0.000914341594151077,0.00585691666892059,0.000515420581845738,0.0072866788449174,0.00737889364521775
23.4418499526294,0.000914936006933274,0.00585899363929031,0.000501914560334627,0.00727584420655822,0.00736862845507136
23.5251832859628,0.000915530326782343,0.00586106984620156,0.000487150996336359,0.00726375116932026,0.0073570945493461
23.6085166192962,0.000916124549311936,0.00586314528593193,0.000471287258478851,0.00725055709372272,0.00734444960785099
23.6918499526294,0.000916718673457086,0.00586521995653151,0.000455495543007568,0.00723743417299617,0.00733186392774344
23.7751832859627,0.00091731270471745,0.00586729386764975,0.000440651289980657,0.00722525786234786,0.0073202088923837
23.858516619296,0.000917906650749549,0.00586936702714436,0.000427927959412167,0.00721520163730608,0.00731065303210642
23.9418499526293,0.000918500522539514,0.0058714394469285,0.000417363271114968,0.00720730324058298,0.00730322723879624
24.0251832859625,0.000919094320575225,0.00587351112826981,0.000409573612940728,0.00720217906178576,0.00729854565922548
24.1085166192958,0.000919688036828053,0.00587558205955629,0.000404310564305157,0.0071995806606895,0.00729636330662763
24.1918499526291,0.000920281657766861,0.00587765223544183,0.000401084964162874,0.00719901885737156,0.00729619932376925
24.2751832859625,0.000920875169380482,0.00587972163545284,0.00039923295269931,0.00719982975753263,0.00729739632729323
24.3585166192958,0.000921468548037699,0.0058817902396111,0.000397950057964688,0.00720120884561349,0.00729915458094069
24.4418499526292,0.000922061776450161,0.00588385802516459,0.000396736752059263,0.00720265655367402,0.0073009729847416
24.5251832859627,0.000922654905152792,0.00588592505665369,0.000395813232716014,0.00720439319452249,0.00730305338257813
24.6085166192959,0.0009232479748617,0.00588799137139063,0.000395519891356705,0.00720675923760904,0.00730572727604123
24.6918499526292,0.000923840982981199,0.00589005696734748,0.000395481318229954,0.00720937926855864,0.00730862103002693
24.7751832859625,0.000924433929095561,0.00589212184477476,0.000395477840345693,0.00721203361421601,0.00731151612853778
24.8585166192957,0.000925026792355298,0.00589418598258026,0.000395477440535837,0.00721469021547139,0.00731438416702621
24.9418499526291,0.000925619561596535,0.00589624936986278,0.000395477402378628,0.00721734633383794,0.00731722363745846
25.0251832859624,0.000926212229948579,0.00589831199993833,0.000395477396527122,0.00722000162641403,0.00732003403891965
25.066894773969,0.000926508847036384,0.00589934414150147,0.000395477402215821,0.00722133039075367,0.0073214293313842
25.066894773969,0.000926508847036384,0.00589934414150147,0.000395477402215821,0.00722133039075367,0.0073214293313842
25.191894773969,0.000929481448715261,0.00590965557210508,0.000395493254882035,0.00723463027570237,0.0073349409072261
25.316894773969,0.000932452659362338,0.00591994923191123,0.000395705341860986,0.00724810723313456,0.00734859513021858
25.441894773969,0.000935422302672364,0.0059302250267515,0.000398185748564894,0.00726383307798876,0.0073644995963134
25.5668947739689,0.000938390381123018,0.00594048304931787,0.000414910024953578,0.00729378345539446,0.00739463174967455
25.6918947739689,0.000941356897185591,0.00595072339150823,0.000470191226058067,0.00736227151475189,0.00746330492564262
25.816894773969,0.000944321853324788,0.00596094614442839,0.000556481695621404,0.00746174969337458,0.00756297169504964
25.9418947739692,0.000947285251998927,0.00597115139840728,0.000596830607598142,0.00751526725800435,0.00761668148419745
26.0668947739692,0.000950247095659741,0.00598133924299824,0.000626092977088924,0.0075576793157469,0.00765928953022807
26.1918947739691,0.000953207386752663,0.0059915097669984,0.000721462114891038,0.0076661792686421,0.00776798935975806
26.3168947739691,0.000956166127716941,0.00600166305845994,0.000936066781070223,0.0078938959672471,0.0079959099645248
26.4418947739691,0.000959123318006349,0.00601179917172218,0.00126278461902001,0.00823370710874854,0.00833592923790315
26.5668947739691,0.00096207896600509,0.0060219182592808,0.0016376797897885,0.00862167701507439,0.00872411165346905
26.6918947739692,0.000965033071153791,0.0060320203739981,0.00207284176872987,0.00906989521388176,0.00917254695176713
26.8168947739691,0.000967985635865729,0.00604210560098384,0.00256970834328482,0.00957979958013439,0.00968267321261585
26.9418947739692,0.000970936658332732,0.00605217397868988,0.00307749147228137,0.010100602109304,0.0102037027102452
27.0668947739691,0.000973886148232471,0.00606222567027485,0.00352921246810579,0.0105653242866131,0.0106686571143657
27.1918947739691,0.000976834105729756,0.00607226073431062,0.00389712255483309,0.0109462173948735,0.0110497879856715
27.3168947739691,0.000979780532708239,0.00608227924762603,0.0041697513839359,0.0112318111642702,0.0113356253272778
27.4418947739692,0.000982725431224346,0.00609228128834972,0.00435650671269107,0.0114315134322651,0.0115355772641853
27.5668947739692,0.000985668803653914,0.00610226693745618,0.00450240608833508,0.0115903418294452,0.0116946617243769
27.6918947739691,0.0009886106523673,0.00611223627528184,0.00461357838939108,0.0117144253170402,0.0118190080063757
27.8168947739691,0.000991550978001125,0.00612218936310011,0.00473742832480197,0.0118511686659032,0.0119560212543395
27.9418947739691,0.000994489786368204,0.00613212631674465,0.00494473179881678,0.0120713479019296,0.0121764778114418
28.0668947739692,0.00099742707809249,0.0061420471961879,0.00531677994329314,0.0124562542175735,0.0125616692895581
28.1918947739692,0.00100036285551959,0.00615195207918213,0.00592821337243252,0.0130805283071342,0.0131862368163546
28.3168947739693,0.00100329712098921,0.00616184104285821,0.00688542642545917,0.0140505645893066,0.0141565752808613
28.4418947739693,0.00100622987683488,0.00617171416372573,0.00855741244321721,0.0157353564837778,0.0158416785350099
28.5668947739691,0.00100916112538431,0.00618157151768796,0.0107160556947844,0.0179067883378566,0.0180134316094551
28.6918947739692,0.00101209086895912,0.00619141318004037,0.0128390559538102,0.0200425600028097,0.0201495351932624
28.8168947739692,0.00101501910987501,0.00620123922548256,0.0148204938873198,0.0220367522226773,0.0221440707978841
28.9418947739692,0.00101794585044171,0.00621104972812148,0.0166143003465886,0.0238432959251518,0.0239509701783746
29.0668947739692,0.00102087109296363,0.00622084476149969,0.0182584055501654,0.0255001214046287,0.0256081645265052
29.1918947739693,0.00102379483492799,0.00623062434910791,0.0197613290760368,0.0270157482600727,0.0271241746206137
29.3168947739692,0.00102671708824963,0.00624038866227061,0.0211936684575159,0.0284607742080361,0.0285695991981286
29.4418947739693,0.00102963785040207,0.00625013772327976,0.0226404490797718,0.0299202246534536,0.0300294657854771
29.5668947739693,0.00103255712366587,0.00625987160339029,0.0241869888459058,0.0314794175729619,0.0315890926395506
29.6918947739694,0.00103547491031562,0.00626959037329928,0.0259775190996271,0.033282584383242,0.0333927138213432
29.8064420112665,0.00103814740210943,0.0062784832314242,0.0279499415812174,0.035266572214751,0.0353771363678084
29.8064420112665,0.00103814740210943,0.0062784832314242,0.0279499415812174,0.035266572214751,0.0353771363678069
29.9029524338813,0.0010410623461744,0.00628817323999586,0.02835004579447,0.0356792813806403,0.0357901481036559
29.957775823952,0.00104397581023176,0.00629784834149751,0.0261427209351524,0.0334845450868817,0.0335955135128223
29.9888670447455,0.00104688779652775,0.00630750860446248,0.0229496498762464,0.0303040462772367,0.0304150488189877
30.0068981781531,0.00104979830730883,0.00631715409695752,0.0197572460925914,0.0271241984968577,0.0272352132847071
30.0172284101032,0.00105270734481567,0.00632678488652849,0.0170184812687249,0.0243979735000691,0.0245089929028035
30.0234303778605,0.00105561491126261,0.00633640104018445,0.0148344506993458,0.0222264666507928,0.0223374881220892
30.0252937631144,0.00105680320872122,0.00634032827951577,0.0140882293606672,0.0214853608489042,0.0215963828850763
30.0252937631144,0.00105680320872122,0.00634032827951577,0.0140882293606675,0.0214853608489045,0.0215963828850763
30.1086270964476,0.00105738392812513,0.00634224802226083,0.0108489858539349,0.0182486178043209,0.0183600945936778
30.1919604297809,0.00105796422239623,0.00634416678168603,0.00853543247088596,0.0159375634749682,0.0160498190984789
30.2752937631143,0.00105854437223977,0.00634608486818514,0.00680349930616532,0.0142081285465902,0.014321226555233
30.3586270964476,0.00105912442912376,0.00634800233914133,0.00550463319446315,0.0129117599627282,0.0130257161544191
30.4419604297809,0.00105970440294729,0.0063499192060479,0.00452408490079066,0.0119337085097859,0.0120485291900379
30.5252937631142,0.00106028429757941,0.00635183547373221,0.00377929889516798,0.0111914186664796,0.0113071059289051
30.6086270964476,0.00106086411445598,0.00635375114276173,0.0032133844468863,0.010627999704104,0.0107445536693616
30.6919604297809,0.00106144385412103,0.00635566621382318,0.00278374181177562,0.0102008518797198,0.010318271559827
30.7752937631143,0.00106202351498712,0.00635758069110201,0.00245097587023881,0.00987058007632794,0.00998886553344357
30.8586270964475,0.00106260309909809,0.00635949457063146,0.00219114566241156,0.00961324333214112,0.00973239176751618
30.9419604297808,0.00106318260769307,0.0063614078614238,0.0019901524372361,0.00941474290635297,0.00953475032835581
31.0252937631141,0.00106376203989397,0.00636332055167355,0.00183698666507198,0.0092640692566395,0.00938493115510211
31.1086270964475,0.00106434139737823,0.00636523265633744,0.00171515519105397,0.00914472924476964,0.0092664399373314
31.1919604297808,0.00106492067990101,0.00636714416943154,0.00161800362147361,0.00905006847080616,0.00917262163003842
31.2752937631141,0.00106549989073585,0.00636905510073638,0.00153924572119541,0.00897380071266764,0.00909718761459651
31.3586270964474,0.00106607903134175,0.006370965448151,0.00147180480684211,0.00890884928633486,0.00903305987844764
31.4419604297808,0.00106665810081801,0.00637287521120659,0.00141092822883152,0.00885046154085612,0.00897548616201277
31.525293763114,0.00106723710888751,0.0063747844011601,0.00135047632389591,0.00879249783394352,0.00891832154031623
31.6086270964471,0.00106781605646276,0.00637669301950955,0.00128344831628817,0.00872795739226048,0.00885456589983502
31.6919604297803,0.00106839494017994,0.00637860106302577,0.00120963421349038,0.00865663021669609,0.00878401173124681
31.7752937631134,0.00106897375012885,0.00638050852125894,0.00112527533338825,0.00857475760477605,0.0087029036805621
31.8586270964467,0.00106955247794719,0.00638241538549683,0.00103654307159475,0.00848851093503877,0.00861741550330783
31.9419604297801,0.0010701311131508,0.00638432164470817,0.000952406601536459,0.00840685935939544,0.00853652041917222
32.0252937631135,0.00107070965918546,0.00638622730329523,0.000884404101042025,0.00834134106352271,0.00847175467081484
32.1086270964469,0.00107128812136561,0.00638813236770648,0.000831728973720874,0.00829114946279296,0.00842230843674968
32.1919604297803,0.00107186650213963,0.0063900368412079,0.000791491254448257,0.00825339459779579,0.00838528988991683
32.2752937631138,0.00107244480289704,0.00639194072347862,0.000761046493091606,0.00822543201946727,0.00835805335918039
32.3586270964472,0.00107302302558916,0.00639384402193771,0.000737725112486616,0.00820459216001349,0.00833792793376192
32.4419604297806,0.00107360116965996,0.00639574673398708,0.000720516565276843,0.00818986446892388,0.00832390263726507
32.5252937631138,0.00107417923838171,0.00639764886285452,0.000706791845901213,0.00817861994713744,0.00831334721956179
32.608627096447,0.00107475723208457,0.00639955041200864,0.000695718800830889,0.0081700264449241,0.0083054290050294
32.6919604297803,0.00107533515638771,0.00640145138675252,0.000686640379531358,0.0081634269226716,0.00829948998108078
32.7752937631136,0.00107591301158826,0.00640335178725546,0.000677196046422935,0.00815646084526665,0.00829316974757955
32.858627096447,0.00107649079738867,0.00640525161346074,0.000668851308686555,0.00815059371953596,0.0082879351075699
32.9419604297805,0.00107706851401977,0.00640715086669378,0.000659687239420157,0.0081439066201337,0.00828186740025253
33.0252937631137,0.0010776461592054,0.00640904954715376,0.000650679602236526,0.00813737530859569,0.0082759442023883
33.1086270964469,0.00107822373046782,0.00641094765071433,0.000640616827128298,0.00812978820831044,0.00826895361465123
33.1919604297803,0.00107880122354547,0.00641284517121753,0.000630133897430304,0.0081217802921933,0.00826153226819074
33.2752937631137,0.00107937863467961,0.00641474210892046,0.000617480978559889,0.00811160172215996,0.00825193099974183
33.358627096447,0.00107995595778396,0.00641663845566909,0.0006039326901269,0.00810052710357995,0.00824142595406958
33.4419604297804,0.00108053319211987,0.0064185342099974,0.000589110914204549,0.00808817831632181,0.00822963653387878
33.5252937631137,0.00108111033331163,0.00642042936834272,0.000573184294679362,0.00807472399633371,0.00821673163157577
33.6086270964471,0.00108168738041429,0.00642232392966734,0.000557349155046157,0.00806136046512778,0.0082039056009042
33.6919604297804,0.00108226433950448,0.0064242179050487,0.000542467690173158,0.00804894993472633,0.00819201638894252
33.7752937631137,0.00108284121803484,0.00642611130059739,0.000529712448606486,0.00803866496723871,0.00818223181031069
33.8586270964468,0.00108341802733715,0.00642800412942297,0.000519128256703926,0.00803055041346405,0.00817458982010188
33.9419604297799,0.00108399476773675,0.00642989639236517,0.000511330159151964,0.00802522131925388,0.00816970332127558
34.025293763113,0.00108457143149223,0.00643178808131439,0.000506045025694266,0.00802240453850088,0.00816730249026461
34.1086270964461,0.00108514800356293,0.00643367918006873,0.000502810807259809,0.00802163799089147,0.0081669338875695
34.1919604297794,0.00108572447058282,0.00643556967434262,0.000500950261363023,0.00802224440628846,0.00816792639748156
34.2752937631127,0.00108630080725104,0.00643745953662208,0.000499666934177423,0.00802342727805055,0.00816948859284168
34.3586270964459,0.00108687699684628,0.00643934874902354,0.000498454244337228,0.00802467999020705,0.00817111187367827
34.4419604297791,0.00108745309030098,0.00644123736893296,0.000497531552231949,0.00802622201146588,0.00817299781640178
34.5252937631124,0.00108802913043131,0.0064431254445165,0.000497241466226216,0.00802839604117401,0.00817547977268808
34.6086270964455,0.00108860511460482,0.00644501297326652,0.000497203415656732,0.00803082150352807,0.00817817896162717
34.6919604297787,0.00108918104188951,0.00644689995456053,0.000497199990753373,0.00803328098720342,0.00818087922455489
34.7752937631121,0.00108975689102128,0.00644878636519226,0.000497199597642255,0.0080357428538558,0.00818355253658144
34.8586270964454,0.00109033265039107,0.00645067219275059,0.000497199560555279,0.00803820440369694,0.00818619744616412
34.9419604297788,0.00109090831292898,0.00645255742913819,0.000497199558830403,0.00804066530089757,0.00818881348350049
34.9828307837296,0.00109119061007233,0.00645348181888432,0.000497198485728219,0.00804187091468487,0.00819008434495885
34.9828307837296,0.00109119061007233,0.00645348181888432,0.000497198485728219,0.00804187091468487,0.00819008434495736
35.1078307837295,0.00109407858353137,0.00646291030958364,0.000497215414200808,0.00805420430731582,0.00820262950032325
35.2328307837295,0.0010969653008819,0.00647232526689382,0.000497427599249187,0.00806671816702491,0.00821532065242295
35.3578307837295,0.00109985058127721,0.0064817265556931,0.000499909438876237,0.00808148657584655,0.00823026770587771
35.4828307837295,0.00110273442631855,0.00649111423019083,0.000516641852078602,0.00811049050858798,0.00825945343841543
35.6078307837294,0.00110561683814629,0.00650048834937202,0.000571941301002914,0.00817804648852123,0.00832719455967347
35.7328307837294,0.00110849781582702,0.0065098489429212,0.000658149395191212,0.00827649615393943,0.00842583286477862
35.8578307837294,0.001111377364063,0.00651919609326564,0.000698511269857645,0.00832908472718629,0.0084786137167029
35.9828307837294,0.0011142554890402,0.00652852989620705,0.000727861315450469,0.00837064670069772,0.00852037170610381
36.1078307837293,0.00111713218931083,0.00653785037552493,0.000823277650828098,0.00847826021566386,0.0086281851263726
36.2328307837293,0.00112000746698896,0.00654715758812469,0.00103798456799862,0.00870514962311227,0.00885527846980309
36.3578307837293,0.00112288132418226,0.0065564515904772,0.00136463261618246,0.00904396553084193,0.00919430251565516
36.4828307837293,0.00112575376299445,0.00656573243868595,0.00173965497480793,0.00943114117648833,0.00958169070293415
36.6078307837293,0.0011286247855234,0.0065750001884419,0.0021749379259445,0.00987856289990981,0.0100293295595236
36.7328307837294,0.00113149439386213,0.00658425489505181,0.00267191194578047,0.0103876612346944,0.0105386498241338
36.8578307837293,0.00113436259009841,0.00659349661343232,0.00317955939909754,0.0109074186026283,0.0110586341551351
36.9828307837293,0.00113722937631459,0.00660272539810755,0.00363129306349318,0.0113712478379153,0.0115226956432857
