time_h,voltage_0.5C,voltage_1C,voltage_2C,voltage_3C
0.2111111111111111,3.9767974802349717,3.777440931890617,3.3549804310806084,
0.21388888888888888,3.9757866989469894,3.7754590002906907,3.3518040345490876,
0.21666666666666667,3.9747595201882056,3.773485576155864,3.348663311009297,
0.21944444444444444,3.973715941213336,3.7715194791515434,3.345552783902044,
0.2222222222222222,3.9726567947784943,3.769559000452915,3.3424675975322837,
0.225,3.971582958293598,3.7676015055598895,3.339403240978857,
0.22777777777777777,3.970495121862876,3.765645422663899,3.3363558524443797,
0.23055555555555557,3.969393901008264,3.763688794371638,3.333321824108239,
0.23333333333333334,3.968279194598495,3.761729127814818,3.3302978142151947,
0.2361111111111111,3.967152205251125,3.7597637622824935,3.3272807813147787,
0.2388888888888889,3.9660136033179367,3.757790514255855,3.3242677203145115,
0.24166666666666667,3.96486405377539,3.755806711562995,3.321255736537338,
0.24444444444444444,3.963703886835684,3.7538087298521603,3.3182419912253085,
0.24722222222222223,3.9625334602944964,3.751793863554891,3.3152237651235574,
0.25,3.9613537305214943,3.7497587473577263,3.312198195464989,
0.25277777777777777,3.9601653243898673,3.7476994109575834,3.3091622845238655,
0.25555555555555554,3.958968858964458,3.745611740318332,3.3061129285872872,
0.25833333333333336,3.957764383911278,3.7434916851785207,3.303046915955231,
0.2611111111111111,3.9565526727019544,3.7413346176041924,3.2999607794292753,
0.2638888888888889,3.9553344181800765,3.739135082745009,3.2968506758986478,
0.26666666666666666,3.9541101881024,3.736888141362653,3.2937124681180268,
0.26944444444444443,3.9528804568302753,3.734588228573495,3.2905416820497577,
0.2722222222222222,3.951645257174603,3.7322291681239332,3.2873334389605717,
0.275,3.9504054769865915,3.729804830697319,3.284082225662786,
0.2777777777777778,3.949161629987865,3.72730913964902,3.2807820361026976,
0.28055555555555556,3.947914216400744,3.7247357805372623,3.277426266369935,
0.2833333333333333,3.9466634685621695,3.722078262251463,3.2740076748904894,
0.2861111111111111,3.945409709484813,3.7193310548862017,3.270518353848174,
0.28888888888888886,3.9441536004027067,3.716488955693772,3.2669497390721305,
0.2916666666666667,3.9428955849570837,3.713547270069248,3.2632927508207437,
0.29444444444444445,3.9416360927758114,3.710502810902909,3.2595374167597915,
0.2972222222222222,3.9403751370804816,3.70735390879515,3.2556733284430988,
0.3,3.93911329128095,3.704100476032408,3.2516896584973276,
0.30277777777777776,3.937851000279461,3.7007443062616896,3.2475753464803208,
0.3055555555555556,3.936588637643973,3.6972899296225368,3.2433193521803436,
0.30833333333333335,3.935326490251823,3.693744073474623,3.2389109837533683,
0.3111111111111111,3.934064598940685,3.690115503704839,3.234340392071234,
0.3138888888888889,3.9328035256963374,3.6864156413337077,3.229598854545234,
0.31666666666666665,3.931543590030884,3.682657765132539,3.2246794634507743,
0.3194444444444444,3.9302850982445046,3.6788564978260876,3.219577708724031,
0.32222222222222224,3.929028245537137,3.6750272834575384,3.214292079022889,
0.325,3.927773242424024,3.671186024450377,3.2088246439924313,
0.3277777777777778,3.926520411008493,3.66734818539381,3.203181552532486,
0.33055555555555555,3.9252704851977978,3.663528691270088,3.197373800371611,
0.3333333333333333,3.924023096211456,3.6597398198780065,3.191415864407515,
0.33611111111111114,3.922778220926424,3.655992932449122,3.1853275376799393,
0.3388888888888889,3.9215361301834344,3.6522971127512434,3.179132573523365,
0.3416666666666667,3.9202972270166505,3.6486593876592823,3.1728580265548123,
0.34444444444444444,3.919061586623679,3.6450845367390396,3.1665334301956682,
0.3472222222222222,3.9178293963871575,3.641575538226722,3.1601893593728505,
0.35,3.9166008315842458,3.6381336420785395,3.153856492778045,
0.3527777777777778,3.9153760583947617,3.6347585928644355,3.1475641674925265,
0.35555555555555557,3.9141552325687967,3.631449012822285,3.141339027414365,
